,房屋名称,房屋链接,房屋位置,房屋位置链接,房屋总价,房屋单价,楼层,建造时间,几室几厅,房屋面积,朝向,关注人数,发布时间
912,精装套三，户型方正，客厅对中庭,https://cd.ke.com/ershoufang/20011117710100107716.html,时代欣城,https://cd.ke.com/xiaoqu/1620028161446189/,130.0,14735.9,中楼层(共18层),2014年建,3室2厅,88.22平米,东南,3,2月前发布
913,东润豪庭一期2室2厅东南,https://cd.ke.com/ershoufang/20011117710100107192.html,东润豪庭一期,https://cd.ke.com/xiaoqu/3011055382801/,116.0,12959.4,低楼层(共15层)2室2厅,,2室2厅,89.51平米,东南,0,2月前发布
914,漫岭云天优质套二出售，客户诚心出售,https://cd.ke.com/ershoufang/20011117710100104472.html,漫岭云天,https://cd.ke.com/xiaoqu/3011054936528/,105.0,11776.6,高楼层(共33层),2008年建,2室2厅,89.16平米,东南,66,2月前发布
915,北2.2环，成华区昭觉寺南路地铁站E口东立国际广场,https://cd.ke.com/ershoufang/20011017710100191389.html,东立国际广场,https://cd.ke.com/xiaoqu/3011053519890/,34.2,6570.6,中楼层(共20层),2008年建,1室0厅,52.05平米,东,15,2月前发布
916,富丽东方套三双卫，客厅朝东南。,https://cd.ke.com/ershoufang/20011017710100189228.html,富丽东方,https://cd.ke.com/xiaoqu/3011052041151/,165.0,15625,低楼层(共33层),2008年建,3室1厅,105.6平米,东南,33,2月前发布
917,标准套二，户型方正，采光好，精装修,https://cd.ke.com/ershoufang/20011017710100188997.html,驷马康城,https://cd.ke.com/xiaoqu/3011053587270/,120.0,15359,低楼层(共21层),2014年建,2室2厅,78.13平米,南,14,2月前发布
918,近地铁，近二仙桥公园，中间楼层，采光好，视野开阔,https://cd.ke.com/ershoufang/20011017710100188666.html,华西雅筑,https://cd.ke.com/xiaoqu/1611063742060/,100.0,15213.8,中楼层(共23层),2013年建,2室1厅,65.73平米,东南,34,2月前发布
919,套二改套三的一个户型，户型方正,https://cd.ke.com/ershoufang/20011017710100183287.html,二重嘉苑,https://cd.ke.com/xiaoqu/1611100421320/,120.0,12492.2,高楼层(共18层)2室2厅,,2室2厅,96.06平米,东南,2,2月前发布
920,安庆苑多层套二户型方正带屋顶,https://cd.ke.com/ershoufang/20011017710100180341.html,安庆苑,https://cd.ke.com/xiaoqu/3011053798777/,86.0,10886.1,高楼层(共7层)2室1厅,,2室1厅,79平米,东,0,2月前发布
921,采光很好，顶楼平台业主诚心出售,https://cd.ke.com/ershoufang/20011017710100172680.html,怡福巷80号,https://cd.ke.com/xiaoqu/167805098012725/,80.0,10774.4,高楼层(共7层),2000年建,2室2厅,74.25平米,南,1,2月前发布
922,三环内简单装修套三双卫拎包入住,https://cd.ke.com/ershoufang/20011017710100171516.html,正成东区1号,https://cd.ke.com/xiaoqu/1620021204396564/,145.0,16290.3,高楼层(共24层)3室1厅,,3室1厅,89.01平米,东南,3,2月前发布
923,标准套四双卫，户型方正，小区环境优雅，人车分流,https://cd.ke.com/ershoufang/20011017710100165056.html,二重嘉苑,https://cd.ke.com/xiaoqu/1611100421320/,196.0,11951.2,中楼层(共25层),2012年建,4室2厅,164平米,东,2,2月前发布
924,精装大套二自住装修拎包入住提前预约随时可看,https://cd.ke.com/ershoufang/20011017710100163271.html,东润豪庭一期,https://cd.ke.com/xiaoqu/3011055382801/,120.0,14117.6,中楼层(共15层)2室2厅,,2室2厅,85平米,东,0,2月前发布
925,本房居家装修套二，采光视野好，满2年无增税,https://cd.ke.com/ershoufang/20011017710100160520.html,国光九街坊,https://cd.ke.com/xiaoqu/3011053205091/,88.0,15942,高楼层(共6层),2000年建,2室1厅,55.2平米,南,0,2月前发布
926,城北品质楼盘标准套二诚心出售价格可谈,https://cd.ke.com/ershoufang/20011017710100158880.html,首创光和城二期,https://cd.ke.com/xiaoqu/1611062712269/,111.5,17777.4,高楼层(共33层),2016年建,2室1厅,62.72平米,南,2,2月前发布
927,富临大厦3室1厅东南,https://cd.ke.com/ershoufang/20011017710100154282.html,富临大厦,https://cd.ke.com/xiaoqu/1611041815790/,217.35,13500,低楼层(共32层),2001年建,3室1厅,161平米,东南,0,2月前发布
928,成渝立交刚需大套二拎包入住,https://cd.ke.com/ershoufang/20011017710100151659.html,胜天人居,https://cd.ke.com/xiaoqu/3011053656227/,116.0,14036.8,高楼层(共33层),2012年建,2室1厅,82.64平米,东南,5,2月前发布
929,标准套三，户型方正，小区环境优雅，干净整洁,https://cd.ke.com/ershoufang/20011017710100150147.html,东润豪庭一期,https://cd.ke.com/xiaoqu/3011055382801/,140.0,12894.9,高楼层(共17层)3室2厅,,3室2厅,108.57平米,西,7,2月前发布
930,五冶标准套二双地铁新华公园环境好,https://cd.ke.com/ershoufang/20011017710100149442.html,新鸿路五冶住宅区,https://cd.ke.com/xiaoqu/3011052446816/,71.0,10897.9,高楼层(共7层),1992年建,2室1厅,65.15平米,东南,33,2月前发布
931,标准套二，户型方正，小区环境优雅，配套齐全。,https://cd.ke.com/ershoufang/20011017710100149045.html,东润豪庭一期,https://cd.ke.com/xiaoqu/3011055382801/,85.0,9903.3,低楼层(共17层),2009年建,2室1厅,85.83平米,东,1,2月前发布
932,绿地开发，标准套三双卫，高楼层，对小区中庭，采光好,https://cd.ke.com/ershoufang/20011017710100148750.html,绿地悦蓉公馆,https://cd.ke.com/xiaoqu/1614264670630014/,140.0,14626,高楼层(共33层),2018年建,3室2厅,95.72平米,南,7,2月前发布
933,万科金域蓝湾一期1室0厅东,https://cd.ke.com/ershoufang/20011017710100148053.html,万科金域蓝湾一期,https://cd.ke.com/xiaoqu/1611059174048/,23.0,6216.2,地下室(共层)1室0厅,,1室0厅,37平米,东,0,2月前发布
934,满五唯一，对中庭，精装修，安静，户型方正,https://cd.ke.com/ershoufang/20011017710100147767.html,驷马康城,https://cd.ke.com/xiaoqu/3011053587270/,130.0,17218.5,高楼层(共22层),2014年建,2室1厅,75.5平米,东南,0,2月前发布
935,自住装修，空调，地暖，新风系统都有,https://cd.ke.com/ershoufang/20011017710100147181.html,华润二十四城七期,https://cd.ke.com/xiaoqu/1611928934298169/,243.0,26502.3,低楼层(共47层),2018年建,3室2厅,91.69平米,东南,20,2月前发布
936,成华奥园广场二期3室2厅东南,https://cd.ke.com/ershoufang/20011017710100142896.html,成华奥园广场二期,https://cd.ke.com/xiaoqu/1613922753851012/,210.0,22047.2,低楼层(共39层),2018年建,3室2厅,95.25平米,东南,2,2月前发布
937,二环边建设路朝向好带屋顶花园、租金可抵月供,https://cd.ke.com/ershoufang/20011017710100142077.html,东兴大厦,https://cd.ke.com/xiaoqu/168533076358104/,120.0,13528.7,高楼层(共6层)2室2厅,,2室2厅,88.7平米,东南,0,2月前发布
938,装修精致美丽，户型方正，交通方便,https://cd.ke.com/ershoufang/20011017710100135419.html,汇厦沙河锦庭二期,https://cd.ke.com/xiaoqu/1611901096440815/,185.0,23633.1,低楼层(共31层)3室1厅,,3室1厅,78.28平米,东,42,2月前发布
939,东润豪庭一期2室2厅东南,https://cd.ke.com/ershoufang/20011017710100134810.html,东润豪庭一期,https://cd.ke.com/xiaoqu/3011055382801/,100.0,13698.6,高楼层(共15层)2室2厅,,2室2厅,73平米,东南,1,2月前发布
940,华润二十四城六期套三双卫客厅带阳台,https://cd.ke.com/ershoufang/20011017710100132061.html,华润二十四城六期,https://cd.ke.com/xiaoqu/168118048927620/,280.0,26168.2,高楼层(共32层),2016年建,3室2厅,107平米,西,12,2月前发布
941,标准套三，小区环境优雅，配套齐全,https://cd.ke.com/ershoufang/20011017710100130753.html,东润豪庭一期,https://cd.ke.com/xiaoqu/3011055382801/,130.0,11836.5,中楼层(共17层)3室1厅,,3室1厅,109.83平米,东,3,2月前发布
942,红枫岭三期套三，客厅带阳台，朝南,https://cd.ke.com/ershoufang/20011017710100130565.html,红枫岭三期,https://cd.ke.com/xiaoqu/3011053904970/,138.0,15587.9,中楼层(共33层),2009年建,2室1厅,88.53平米,南,0,2月前发布
943,东三环内多层套一，客厅带阳台户型，对中庭安静不吵,https://cd.ke.com/ershoufang/20011017710100129998.html,东虹路61号院,https://cd.ke.com/xiaoqu/1611100131901/,49.5,11123.6,中楼层(共6层),2008年建,1室1厅,44.5平米,东,29,2月前发布
944,户型方正，简装套二，朝南对中庭，配套齐全，交通便利,https://cd.ke.com/ershoufang/20011017710100129797.html,东润豪庭一期,https://cd.ke.com/xiaoqu/3011055382801/,109.0,13625,低楼层(共15层)2室2厅,,2室2厅,80平米,东南,2,2月前发布
945,招商雍华府一期2室1厅东南,https://cd.ke.com/ershoufang/20011017710100127778.html,招商雍华府一期,https://cd.ke.com/xiaoqu/1611058904499/,150.0,17164.4,低楼层(共18层),2013年建,2室1厅,87.39平米,东南,7,2月前发布
946,商品小区，标准套二户型，互型方正。,https://cd.ke.com/ershoufang/20011017710100127615.html,东润豪庭一期,https://cd.ke.com/xiaoqu/3011055382801/,115.0,13068.2,高楼层(共15层)2室2厅,,2室2厅,88平米,西南,0,2月前发布
947,商品小区，标准套二户型，互型方正。,https://cd.ke.com/ershoufang/20011017710100127552.html,东润豪庭一期,https://cd.ke.com/xiaoqu/3011055382801/,110.0,13095.2,高楼层(共15层)2室2厅,,2室2厅,84平米,西南,0,2月前发布
948,商品小区，标准套三户型，互型方正。,https://cd.ke.com/ershoufang/20011017710100127378.html,东润豪庭一期,https://cd.ke.com/xiaoqu/3011055382801/,156.0,13000,低楼层(共15层)3室1厅,,3室1厅,120平米,西南,0,2月前发布
949,商品小区，标准套三户型，互型方正。,https://cd.ke.com/ershoufang/20011017710100127047.html,东润豪庭一期,https://cd.ke.com/xiaoqu/3011055382801/,156.0,13000,低楼层(共15层)3室2厅,,3室2厅,120平米,东南,0,2月前发布
950,商品小区，标准套二户型，互型方正。,https://cd.ke.com/ershoufang/20011017710100126950.html,东润豪庭一期,https://cd.ke.com/xiaoqu/3011055382801/,113.0,13113.6,高楼层(共17层)2室2厅,,2室2厅,86.17平米,东南,0,2月前发布
951,简装套一，朝南，采光好，厨房带生活阳台,https://cd.ke.com/ershoufang/20011017710100125064.html,东润豪庭一期,https://cd.ke.com/xiaoqu/3011055382801/,35.0,9722.2,高楼层(共15层),2008年建,1室1厅,36平米,南,22,2月前发布
952,恒大豪庭2室1厅南,https://cd.ke.com/ershoufang/20011017710100120065.html,恒大豪庭,https://cd.ke.com/xiaoqu/1620030260294428/,155.0,20819.3,高楼层(共37层),2017年建,2室1厅,74.45平米,南,21,2月前发布
953,次新小区，精装带中央空调，正朝南。,https://cd.ke.com/ershoufang/20011017710100118785.html,城投东庐,https://cd.ke.com/xiaoqu/3011054183818/,140.0,15723.3,高楼层(共23层),2014年建,3室1厅,89.04平米,南,48,2月前发布
954,标准套三双卫，户型方正，低楼层，可做麻将馆，超市,https://cd.ke.com/ershoufang/20011017710100118557.html,东润豪庭一期,https://cd.ke.com/xiaoqu/3011055382801/,115.0,12921.3,低楼层(共15层)3室2厅,,3室2厅,89平米,东南,1,2月前发布
955,东三环东润豪庭大套二清水诚售,https://cd.ke.com/ershoufang/20011017710100118459.html,东润豪庭一期,https://cd.ke.com/xiaoqu/3011055382801/,115.0,12892.4,高楼层(共17层),2010年建,2室1厅,89.2平米,东南,3,2月前发布
956,红枫岭一期枫祥苑简装套三诚心出售,https://cd.ke.com/ershoufang/20011017710100118250.html,枫祥苑,https://cd.ke.com/xiaoqu/3011053895630/,138.0,16001.9,中楼层(共6层),2008年建,3室2厅,86.24平米,西北,20,2月前发布
957,府青路二段标准大套三.通透户型。阳光充足,https://cd.ke.com/ershoufang/20011017710100115157.html,中房蓝水湾,https://cd.ke.com/xiaoqu/3011056164116/,187.0,16963,低楼层(共18层),2007年建,3室1厅,110.24平米,南,7,2月前发布
958,居家装修采光好大套二对中庭,https://cd.ke.com/ershoufang/20011017710100113585.html,东林城市花园,https://cd.ke.com/xiaoqu/1611059027015/,117.0,13902.1,中楼层(共18层),2008年建,2室1厅,84.16平米,东,3,2月前发布
959,东客站荣盛香榭兰庭二期优质套一,https://cd.ke.com/ershoufang/20011017710100110677.html,荣盛香榭兰庭二期,https://cd.ke.com/xiaoqu/1620021358646993/,112.0,21596.6,中楼层(共23层),2016年建,1室1厅,51.86平米,东北,16,2月前发布
960,马克公馆一期1室1厅东,https://cd.ke.com/ershoufang/20011017710100106327.html,马克公馆一期,https://cd.ke.com/xiaoqu/3011052738641/,100.0,17857.1,低楼层(共18层),2015年建,1室1厅,56平米,东,0,2月前发布
961,清水平层，随时可看，整层出售。,https://cd.ke.com/ershoufang/20010917710100211891.html,上古天地,https://cd.ke.com/xiaoqu/1620027743905470/,42.0,12000,中楼层(共28层),2018年建,1室0厅,35平米,西北,0,2月前发布
962,动物园商圈三环内电梯套二看房方便,https://cd.ke.com/ershoufang/20010917710100202695.html,东林城市花园,https://cd.ke.com/xiaoqu/1611059027015/,102.0,13982.2,低楼层(共18层),2008年建,2室1厅,72.95平米,东西,0,2月前发布
963,融锦城1室1厅西南,https://cd.ke.com/ershoufang/20010917710100201666.html,融锦城,https://cd.ke.com/xiaoqu/3011053787020/,88.5,14750,高楼层(共14层),2014年建,1室1厅,60平米,西南,2,2月前发布
964,富临理宫少有在售清水满两年标准套三,https://cd.ke.com/ershoufang/20010917710100201228.html,富临理宫,https://cd.ke.com/xiaoqu/1611062835808/,156.0,18059.7,中楼层(共32层),2015年建,3室1厅,86.38平米,西北,1,2月前发布
965,中国铁建北湖国际城二期3室1厅北,https://cd.ke.com/ershoufang/20010917710100199558.html,中国铁建北湖国际城二期,https://cd.ke.com/xiaoqu/1615365748592372/,135.0,16071.4,中楼层(共35层),2018年建,3室1厅,84平米,北,1,2月前发布
966,一环路内玉双苑正规套三出售,https://cd.ke.com/ershoufang/20010917710100196980.html,玉双苑(成华),https://cd.ke.com/xiaoqu/3011053246980/,115.2,11659.9,高楼层(共7层),1995年建,3室1厅,98.8平米,东南,0,2月前发布
967,清水平层，随时可看，整层出售。,https://cd.ke.com/ershoufang/20010917710100196159.html,上古天地,https://cd.ke.com/xiaoqu/1620027743905470/,42.0,12000,中楼层(共28层),2018年建,1室0厅,35平米,东北,0,2月前发布
968,清水平层，随时可看，整层出售。,https://cd.ke.com/ershoufang/20010917710100195991.html,上古天地,https://cd.ke.com/xiaoqu/1620027743905470/,42.0,12000,中楼层(共28层),2018年建,1室0厅,35平米,北,0,2月前发布
969,清水平层，随时可看，整层出售。,https://cd.ke.com/ershoufang/20010917710100195373.html,上古天地,https://cd.ke.com/xiaoqu/1620027743905470/,42.0,12000,中楼层(共28层),2018年建,1室0厅,35平米,东北,0,2月前发布
970,清水平层，随时可看，整层出售。,https://cd.ke.com/ershoufang/20010917710100194915.html,上古天地,https://cd.ke.com/xiaoqu/1620027743905470/,42.0,12000,中楼层(共28层),2018年建,1室0厅,35平米,北,0,2月前发布
971,清水平层，随时可看，整层出售。,https://cd.ke.com/ershoufang/20010917710100194591.html,上古天地,https://cd.ke.com/xiaoqu/1620027743905470/,42.0,12000,中楼层(共28层),2018年建,1室0厅,35平米,东北,0,2月前发布
972,清水平层，随时可看，整层出售。,https://cd.ke.com/ershoufang/20010917710100193887.html,上古天地,https://cd.ke.com/xiaoqu/1620027743905470/,42.0,12000,中楼层(共28层),2018年建,1室0厅,35平米,北,0,2月前发布
973,清水平层，随时可看，整层出售。,https://cd.ke.com/ershoufang/20010917710100193687.html,上古天地,https://cd.ke.com/xiaoqu/1620027743905470/,42.0,12000,中楼层(共28层),2018年建,1室0厅,35平米,北,0,2月前发布
974,清水平层，随时可看，整层出售。,https://cd.ke.com/ershoufang/20010917710100193088.html,上古天地,https://cd.ke.com/xiaoqu/1620027743905470/,42.0,12000,中楼层(共28层),2018年建,1室0厅,35平米,北,0,2月前发布
975,罗兰小镇低楼层居家大套三卧室带阳台对中庭,https://cd.ke.com/ershoufang/20010917710100192634.html,罗兰小镇,https://cd.ke.com/xiaoqu/3011053899369/,158.0,15017.6,低楼层(共17层),2008年建,3室1厅,105.21平米,东南,9,2月前发布
976,清水平层，随时可看，整层出售。,https://cd.ke.com/ershoufang/20010917710100192393.html,上古天地,https://cd.ke.com/xiaoqu/1620027743905470/,42.0,12000,中楼层(共28层),2018年建,1室0厅,35平米,东北,0,2月前发布
977,清水平层，随时可看，整层出售。,https://cd.ke.com/ershoufang/20010917710100191922.html,上古天地,https://cd.ke.com/xiaoqu/1620027743905470/,42.0,12000,中楼层(共28层),2018年建,1室0厅,35平米,东北,0,2月前发布
978,清水平层，随时可看，整层出售。,https://cd.ke.com/ershoufang/20010917710100191572.html,上古天地,https://cd.ke.com/xiaoqu/1620027743905470/,42.0,12000,中楼层(共28层),2018年建,1室0厅,35平米,东北,0,2月前发布
979,清水平层，随时可看，整层出售。,https://cd.ke.com/ershoufang/20010917710100191468.html,上古天地,https://cd.ke.com/xiaoqu/1620027743905470/,42.0,12000,中楼层(共28层),2018年建,1室0厅,35平米,北,0,2月前发布
980,清水平层，随时可看，整层出售。,https://cd.ke.com/ershoufang/20010917710100191050.html,上古天地,https://cd.ke.com/xiaoqu/1620027743905470/,42.0,12000,中楼层(共28层),2018年建,1室0厅,35平米,北,0,2月前发布
981,清水平层，随时可看，整层出售。,https://cd.ke.com/ershoufang/20010917710100190759.html,上古天地,https://cd.ke.com/xiaoqu/1620027743905470/,42.0,12000,中楼层(共28层),2018年建,1室0厅,35平米,东北,0,2月前发布
982,上古天地1室0厅东北,https://cd.ke.com/ershoufang/20010917710100190438.html,上古天地,https://cd.ke.com/xiaoqu/1620027743905470/,42.0,12000,中楼层(共28层),2018年建,1室0厅,35平米,东北,0,2月前发布
983,清水平层，随时可看，整层出售。,https://cd.ke.com/ershoufang/20010917710100190286.html,上古天地,https://cd.ke.com/xiaoqu/1620027743905470/,42.0,12000,中楼层(共28层),2018年建,1室0厅,35平米,东北,0,2月前发布
984,清水平层，随时可看，整层出售。,https://cd.ke.com/ershoufang/20010917710100189884.html,上古天地,https://cd.ke.com/xiaoqu/1620027743905470/,42.0,12000,中楼层(共28层),2018年建,1室0厅,35平米,东北,0,2月前发布
985,清水平层，随时可看，整层出售。,https://cd.ke.com/ershoufang/20010917710100189346.html,上古天地,https://cd.ke.com/xiaoqu/1620027743905470/,42.0,12000,中楼层(共28层),2018年建,1室0厅,35平米,东北,0,2月前发布
986,清水平层，随时可看，整层出售。,https://cd.ke.com/ershoufang/20010917710100189149.html,上古天地,https://cd.ke.com/xiaoqu/1620027743905470/,42.0,12000,中楼层(共28层),2018年建,1室0厅,35平米,北,0,2月前发布
987,三环内2011年居家小套二，诚心出售。,https://cd.ke.com/ershoufang/20010917710100186212.html,金科一城,https://cd.ke.com/xiaoqu/1611059035753/,85.0,16233.8,低楼层(共21层),2012年建,2室1厅,52.36平米,东,36,2月前发布
988,万年场华润二十四城六期产权车位,https://cd.ke.com/ershoufang/20010917710100185875.html,华润二十四城六期,https://cd.ke.com/xiaoqu/168118048927620/,13.0,3736.7,地下室(共层)1室0厅,,1室0厅,34.79平米,东,0,2月前发布
989,万年场华润二十四城六期产权车位,https://cd.ke.com/ershoufang/20010917710100184668.html,华润二十四城六期,https://cd.ke.com/xiaoqu/168118048927620/,10.0,3016.6,地下室(共层)1室0厅,,1室0厅,33.15平米,东,1,2月前发布
990,紫东芯座大套二，朝南对中庭，，大阳台,https://cd.ke.com/ershoufang/20010917710100182766.html,紫东芯座,https://cd.ke.com/xiaoqu/3011055114773/,185.0,20624.3,中楼层(共33层),2012年建,2室1厅,89.7平米,南,1,2月前发布
991,万象城旁花郡标准套一，精装修保养好，采光视野好,https://cd.ke.com/ershoufang/20010917710100180841.html,花样年花郡,https://cd.ke.com/xiaoqu/1611041612572/,80.0,18181.8,低楼层(共32层),2008年建,1室1厅,44平米,西北,3,2月前发布
992,紫东芯座好户型空间感十足，装修好。,https://cd.ke.com/ershoufang/20010917710100172597.html,紫东芯座,https://cd.ke.com/xiaoqu/3011055114773/,200.0,22701.5,中楼层(共33层),2012年建,3室1厅,88.1平米,北,1,2月前发布
993,合能耀之城简装套三诚心出售,https://cd.ke.com/ershoufang/20010917710100170844.html,合能耀之城,https://cd.ke.com/xiaoqu/3011053771681/,128.0,21404.7,高楼层(共33层),2010年建,3室1厅,59.8平米,南,1,2月前发布
994,此房中间楼层，视野好，进门带入户，客厅带阳台,https://cd.ke.com/ershoufang/20010917710100170187.html,优品尚东,https://cd.ke.com/xiaoqu/1611041738993/,150.0,16272.5,低楼层(共32层),2009年建,2室2厅,92.18平米,北,7,2月前发布
995,户型方正带30多平大平台简装,https://cd.ke.com/ershoufang/20010917710100166084.html,东兴大厦,https://cd.ke.com/xiaoqu/168533076358104/,120.0,13845.6,低楼层(共6层)2室2厅,,2室2厅,86.67平米,东南,2,2月前发布
996,上东三期精装套三中庭位置四面不临街看一看瞧一瞧,https://cd.ke.com/ershoufang/20010917710100162078.html,上东一号三期,https://cd.ke.com/xiaoqu/3011052294058/,144.0,16730.6,低楼层(共18层),2014年建,3室1厅,86.07平米,东,7,2月前发布
997,世茂玉锦湾满二套三双卫毛坯房,https://cd.ke.com/ershoufang/20010917710100159798.html,世茂玉锦湾二期,https://cd.ke.com/xiaoqu/1620024574784275/,400.0,31956.5,低楼层(共56层),2015年建,3室1厅,125.17平米,南,6,2月前发布
998,铁建品质套三，户型方正，公园房,https://cd.ke.com/ershoufang/20010917710100159820.html,中国铁建北湖国际城三期,https://cd.ke.com/xiaoqu/1620023854073385/,215.0,16796.9,高楼层(共33层),2019年建,3室2厅,128平米,东,0,2月前发布
999,蓝光富丽花城1室0厅北,https://cd.ke.com/ershoufang/20010917710100156321.html,蓝光富丽花城,https://cd.ke.com/xiaoqu/3011052604851/,10.0,3777.9,地下室(共层),2008年建,1室0厅,26.47平米,北,0,2月前发布
1000,虹波苑2室1厅东南,https://cd.ke.com/ershoufang/20010917710100156020.html,虹波苑,https://cd.ke.com/xiaoqu/3011053811326/,93.0,12125.2,低楼层(共7层),2000年建,2室1厅,76.7平米,东南,3,2月前发布
1001,安静不临街，紧凑套二，装修保养好,https://cd.ke.com/ershoufang/20010917710100155231.html,浅水半岛一期,https://cd.ke.com/xiaoqu/1611058934011/,133.0,18219.2,低楼层(共18层),2008年建,2室1厅,73平米,东北,1,2月前发布
1002,中环路中间楼层小套二户型方正,https://cd.ke.com/ershoufang/20010917710100152626.html,和泓东28,https://cd.ke.com/xiaoqu/1611062701490/,118.0,20394.1,高楼层(共34层),2015年建,2室1厅,57.86平米,西北,3,2月前发布
1003,阳光舜苑标准套一中间楼层视野好,https://cd.ke.com/ershoufang/20010917710100147679.html,阳光舜苑,https://cd.ke.com/xiaoqu/3011056098467/,63.0,14053.1,中楼层(共18层),2010年建,1室1厅,44.83平米,西北,7,2月前发布
1004,中国铁建广场标间出租精装修带家具电交通方便,https://cd.ke.com/ershoufang/20010917710100146586.html,中国铁建广场,https://cd.ke.com/xiaoqu/1612062902203191/,42.0,12230.6,中楼层(共31层)1室1厅,,1室1厅,34.34平米,西南东南,0,2月前发布
1005,成华区驷马桥标准精装大套二出售,https://cd.ke.com/ershoufang/20010917710100146369.html,沙河路苑,https://cd.ke.com/xiaoqu/3011053543481/,128.0,15849.4,中楼层(共11层),2011年建,2室1厅,80.76平米,东南,3,2月前发布
1006,浅水半岛三期带三个阳台全对中庭湖景双卫套三,https://cd.ke.com/ershoufang/20010917710100146119.html,浅水半岛三期,https://cd.ke.com/xiaoqu/1611059057623/,215.0,18801.9,高楼层(共27层),2010年建,3室2厅,114.35平米,东南,74,2月前发布
1007,精装套三，保养极好，诚心出售。,https://cd.ke.com/ershoufang/20010917710100137187.html,协信中心,https://cd.ke.com/xiaoqu/1611061549482/,255.0,22546.4,中楼层(共31层),2013年建,3室2厅,113.1平米,西北,21,2月前发布
1008,双桥路南六街，套一出租装修，看房预约！,https://cd.ke.com/ershoufang/20010917710100134112.html,双桥路南六街,https://cd.ke.com/xiaoqu/1617546427248976/,48.0,12581.9,高楼层(共4层)1室1厅,,1室1厅,38.15平米,东,2,2月前发布
1009,成都东2.5环次新房，成华奥园广场一期临河临公园,https://cd.ke.com/ershoufang/20010917710100133220.html,成华奥园广场一期,https://cd.ke.com/xiaoqu/1611062700245/,146.0,19170.2,高楼层(共32层),2016年建,3室2厅,76.16平米,西北,77,2月前发布
1010,东2.5环装修低楼层套二拎包入住,https://cd.ke.com/ershoufang/20010917710100132627.html,华西花园二期,https://cd.ke.com/xiaoqu/1611041733164/,110.0,13343,低楼层(共34层),2011年建,2室1厅,82.44平米,东,8,2月前发布
1011,一环双地铁口朝东南大套三双卫安静不临街,https://cd.ke.com/ershoufang/20010917710100129690.html,香木林沙河居,https://cd.ke.com/xiaoqu/1611061308260/,252.0,17343.4,低楼层(共12层),2005年建,3室2厅,145.3平米,西南,1,2月前发布
1012,驷马桥，富丽锦城，标准套三，带大阳台。,https://cd.ke.com/ershoufang/20010917710100129019.html,富丽锦城,https://cd.ke.com/xiaoqu/3011053572345/,145.0,15107.3,中楼层(共22层),2008年建,3室1厅,95.98平米,北,9,2月前发布
1013,龙锦雅苑精装套二出售诚心出售,https://cd.ke.com/ershoufang/20010917710100123571.html,龙锦雅苑,https://cd.ke.com/xiaoqu/1620022948731832/,85.0,10241,高楼层(共18层)2室1厅,,2室1厅,83平米,东南,0,2月前发布
1014,华宇楼盘卧室带阳台出行便利,https://cd.ke.com/ershoufang/20010917710100122029.html,华宇阳光四季,https://cd.ke.com/xiaoqu/1611059346207/,96.0,18819.8,中楼层(共16层),2010年建,1室1厅,51.01平米,西南,2,2月前发布
1015,蓝光COCO时代3室1厅东,https://cd.ke.com/ershoufang/20010917710100120845.html,蓝光COCO时代,https://cd.ke.com/xiaoqu/3011053622524/,190.0,21493.2,中楼层(共33层),2014年建,3室1厅,88.4平米,东,5,2月前发布
1016,御龙山二期精装套三没住过人,https://cd.ke.com/ershoufang/20010917710100120169.html,御龙山二期,https://cd.ke.com/xiaoqu/1620020444106025/,215.0,24157.3,低楼层(共44层),2015年建,3室1厅,89平米,东南,99,2月前发布
1017,东三环成渝立交旁精装套二房东诚心出售欢迎看房,https://cd.ke.com/ershoufang/20010917710100118967.html,胜天人居,https://cd.ke.com/xiaoqu/3011053656227/,92.0,13416.9,低楼层(共33层)2室1厅,,2室1厅,68.57平米,东南,1,2月前发布
1018,华府沙河标准套二，视野空阔,https://cd.ke.com/ershoufang/20010917710100116351.html,华府沙河,https://cd.ke.com/xiaoqu/3011053896725/,140.0,19355.7,中楼层(共27层),2012年建,2室1厅,72.33平米,东南,21,2月前发布
1019,房屋诚心出售采光好户型方正,https://cd.ke.com/ershoufang/20010917710100115572.html,欣河苑,https://cd.ke.com/xiaoqu/1611060356203/,115.0,12231.4,中楼层(共6层),2006年建,2室1厅,94.02平米,东,1,2月前发布
1020,鲁能公馆朝南装修套二,https://cd.ke.com/ershoufang/20010917710100113752.html,鲁能公馆,https://cd.ke.com/xiaoqu/1610207281558449/,135.0,22240.5,高楼层(共32层)2室2厅,,2室2厅,60.7平米,西,3,2月前发布
1021,标准套三房东诚心出售.......,https://cd.ke.com/ershoufang/20010917710100113346.html,金科一城,https://cd.ke.com/xiaoqu/1611059035753/,143.0,16130.9,低楼层(共20层),2012年建,3室1厅,88.65平米,东北,2,2月前发布
1022,标准套一，房子采光好，户型方正,https://cd.ke.com/ershoufang/20010917710100112378.html,融锦城,https://cd.ke.com/xiaoqu/3011053787020/,72.0,18316,高楼层(共20层),2014年建,1室1厅,39.31平米,西南,9,2月前发布
1023,新华公园旁，大套二简装出售。。。。。,https://cd.ke.com/ershoufang/20010917710100106318.html,欣苑(成华),https://cd.ke.com/xiaoqu/3011053192864/,149.0,15770.5,低楼层(共7层),1997年建,2室2厅,94.48平米,南北,0,2月前发布
