,房屋名称,房屋链接,房屋位置,房屋位置链接,楼层,建造时间,几室几厅,房屋面积,朝向,关注人数,发布时间
5615,标准套三双卫，居住舒适，装修好，,https://cd.ke.com/ershoufang/20011917710100127131.html,华西花园一期,https://cd.ke.com/xiaoqu/3011056098026/,中楼层(共16层),2010年建,3室2厅,99.64平米,东北,7,1月前发布
5616,房子安静不临街，中间楼层，采光好，户型方正,https://cd.ke.com/ershoufang/20011917710100126549.html,朝发苑,https://cd.ke.com/xiaoqu/3011052664801/,中楼层(共7层),2002年建,3室2厅,114.25平米,东南,11,1月前发布
5617,上霖东方户型方正带阳台带露台,https://cd.ke.com/ershoufang/20011917710100126375.html,上霖东方,https://cd.ke.com/xiaoqu/3011056102759/,低楼层(共16层),2010年建,4室2厅,90.09平米,东,1,1月前发布
5618,精装套三新房，对中庭，可拎包入住，带车位一起。,https://cd.ke.com/ershoufang/20011917710100125982.html,御龙山二期,https://cd.ke.com/xiaoqu/1620020444106025/,中楼层(共38层),2015年建,3室2厅,88.44平米,东,13,1月前发布
5619,D3户型，户型方正，精装修，保养好，可直接拎包入住,https://cd.ke.com/ershoufang/20011917710100125534.html,红枫岭三期,https://cd.ke.com/xiaoqu/3011053904970/,高楼层(共33层),2009年建,2室1厅,89.95平米,东,1,1月前发布
5620,蓝光coco时代标准套三安静不临街,https://cd.ke.com/ershoufang/20011917710100125377.html,蓝光COCO时代,https://cd.ke.com/xiaoqu/3011053622524/,中楼层(共31层),2014年建,3室1厅,69.83平米,西南,1,1月前发布
5621,户型方正，采光充足，视野开阔。小区环境优美。,https://cd.ke.com/ershoufang/20011917710100123892.html,御龙山二期,https://cd.ke.com/xiaoqu/1620020444106025/,高楼层(共44层)3室2厅,89.7平米,东,,,4,1月前发布
5622,华润二十四城七期对中庭纯清水套三双卫，客厅带阳台,https://cd.ke.com/ershoufang/20011917710100123541.html,华润二十四城七期,https://cd.ke.com/xiaoqu/1611928934298169/,低楼层(共47层),2018年建,3室2厅,100.73平米,东北,28,1月前发布
5623,客厅带大阳台，主卧带飘窗和衣帽间,https://cd.ke.com/ershoufang/20011917710100122892.html,红枫岭二期,https://cd.ke.com/xiaoqu/3011053904959/,中楼层(共33层),2009年建,2室2厅,88.92平米,西,9,1月前发布
5624,三环内，精装套二，可以拎包入住，带家具。,https://cd.ke.com/ershoufang/20011917710100122277.html,电建地产美立方,https://cd.ke.com/xiaoqu/1611062694711/,高楼层(共29层),2015年建,2室1厅,57.61平米,东南,26,1月前发布
5625,招商雍华府二期1室0厅南,https://cd.ke.com/ershoufang/20011917710100121750.html,招商雍华府二期,https://cd.ke.com/xiaoqu/3011053944749/,地下室(共1层)1室0厅,20平米,南,,,0,1月前发布
5626,东中环，沙河旁水岸东里，标准套一。,https://cd.ke.com/ershoufang/20011917710100121452.html,水岸东里,https://cd.ke.com/xiaoqu/3011056095765/,高楼层(共18层),2013年建,1室1厅,53.33平米,东南,123,1月前发布
5627,十里彩云间3室2厅东南,https://cd.ke.com/ershoufang/20011917710100119080.html,十里彩云间,https://cd.ke.com/xiaoqu/1611061298006/,低楼层(共7层),2007年建,3室2厅,100.79平米,东南,1,1月前发布
5628,华润熙悦广场1室0厅南,https://cd.ke.com/ershoufang/20011917710100116148.html,华润熙悦广场,https://cd.ke.com/xiaoqu/1611061257890/,中楼层(共16层),2015年建,1室0厅,49.15平米,南,0,1月前发布
5629,东林小区2室1厅东,https://cd.ke.com/ershoufang/20011917710100114696.html,东林小区,https://cd.ke.com/xiaoqu/3011052600185/,中楼层(共6层),2003年建,2室1厅,71.93平米,东,0,1月前发布
5630,嘉通云尚二室，采光充足，套二，没有增值税。,https://cd.ke.com/ershoufang/20011917710100113634.html,嘉通云尚,https://cd.ke.com/xiaoqu/3011053673864/,中楼层(共39层),2013年建,2室1厅,62.43平米,西北,1,1月前发布
5631,八二宿舍二区3室2厅东,https://cd.ke.com/ershoufang/20011917710100113410.html,八二宿舍二区,https://cd.ke.com/xiaoqu/3011053200536/,高楼层(共7层),1994年建,3室2厅,81.74平米,东,0,1月前发布
5632,东二环九龙仓带地暖精装套二，拎包入住，朝南对中庭,https://cd.ke.com/ershoufang/20011917710100112751.html,九龙仓御园四期,https://cd.ke.com/xiaoqu/1611058968626/,低楼层(共31层),2014年建,2室1厅,66.65平米,南,33,1月前发布
5633,户型方正，业主居家装修，带平台,https://cd.ke.com/ershoufang/20011917710100112061.html,海上海北苑,https://cd.ke.com/xiaoqu/1620020423142074/,低楼层(共25层),2015年建,3室2厅,86.83平米,西南,14,1月前发布
5634,金科星耀天都1室0厅南,https://cd.ke.com/ershoufang/20011917710100107724.html,金科星耀天都,https://cd.ke.com/xiaoqu/1611062710864/,中楼层(共21层),2018年建,1室0厅,43.94平米,南,1,1月前发布
5635,中国铁建北湖国际城二期3室2厅东,https://cd.ke.com/ershoufang/20011817710100146258.html,中国铁建北湖国际城二期,https://cd.ke.com/xiaoqu/1615365748592372/,中楼层(共35层),2018年建,3室2厅,83平米,东,0,1月前发布
5636,上寓1室1厅东南,https://cd.ke.com/ershoufang/20011817710100146177.html,上寓,https://cd.ke.com/xiaoqu/1611063840546/,高楼层(共22层),2017年建,1室1厅,41.5平米,东南,0,1月前发布
5637,槐树苑A区2室1厅南,https://cd.ke.com/ershoufang/20011817710100143792.html,槐树苑A区,https://cd.ke.com/xiaoqu/3011054215193/,中楼层(共6层),2005年建,2室1厅,71.39平米,南,2,1月前发布
5638,央企大盘中房红枫岭二期标准套二,https://cd.ke.com/ershoufang/20011817710100141947.html,红枫岭二期,https://cd.ke.com/xiaoqu/3011053904959/,高楼层(共33层),2009年建,2室2厅,89平米,东南,1,1月前发布
5639,新里柏仕公馆套一出售，交通便利，配套齐全。,https://cd.ke.com/ershoufang/20011817710100138836.html,新里柏仕公馆,https://cd.ke.com/xiaoqu/3011052122263/,低楼层(共32层),2011年建,1室1厅,50.51平米,南,0,1月前发布
5640,双林中横路51号院2室1厅东南,https://cd.ke.com/ershoufang/20011817710100133892.html,双林中横路51号院,https://cd.ke.com/xiaoqu/3011052183116/,高楼层(共6层),1988年建,2室1厅,56.55平米,东南,0,1月前发布
5641,佳州星城清水套一户型方正采光佳,https://cd.ke.com/ershoufang/20011817710100131986.html,佳州星城,https://cd.ke.com/xiaoqu/1611063124892/,高楼层(共41层),2016年建,1室1厅,51.41平米,东南,2,1月前发布
5642,舜和家园A区2室1厅东南,https://cd.ke.com/ershoufang/20011817710100131675.html,舜和家园A区,https://cd.ke.com/xiaoqu/3011054220447/,低楼层(共28层),2009年建,2室1厅,64.73平米,东南,7,1月前发布
5643,标准套二，户型方正，采光好，园林小区，交通便利,https://cd.ke.com/ershoufang/20011817710100131457.html,瀚林花园,https://cd.ke.com/xiaoqu/3011053426710/,低楼层(共18层),2007年建,2室2厅,91.27平米,东南,2,1月前发布
5644,保利林语溪负一楼标准车位，自己的物业，小区人车分流,https://cd.ke.com/ershoufang/20011817710100122962.html,保利林语溪一期,https://cd.ke.com/xiaoqu/1611063955217/,地下室(共层),2017年建,1室0厅,31.61平米,南,0,1月前发布
5645,三环内清水大套三可按自己喜好装修,https://cd.ke.com/ershoufang/20011817710100122531.html,理工东苑,https://cd.ke.com/xiaoqu/3011053897103/,中楼层(共32层)3室1厅,86.42平米,东,,,2,1月前发布
5646,招商中央华城一期1室0厅西南,https://cd.ke.com/ershoufang/20011817710100121853.html,招商中央华城一期,https://cd.ke.com/xiaoqu/1620045820623323/,中楼层(共26层),2017年建,1室0厅,39.13平米,西南,3,1月前发布
5647,首创国际城二期对中庭带入户阳台套二,https://cd.ke.com/ershoufang/20011817710100121415.html,首创国际城二期,https://cd.ke.com/xiaoqu/3011052114634/,低楼层(共34层),2011年建,2室1厅,77.78平米,北,1,1月前发布
5648,上东一号一期标准套三业主诚心卖,https://cd.ke.com/ershoufang/20011817710100118426.html,上东一号一期,https://cd.ke.com/xiaoqu/3011052291451/,高楼层(共18层),2008年建,3室1厅,86.65平米,东北,21,1月前发布
5649,新风路39号2室1厅东南,https://cd.ke.com/ershoufang/20011817710100117745.html,新风路39号,https://cd.ke.com/xiaoqu/1611061510726/,中楼层(共7层),1998年建,2室1厅,66.73平米,东南,0,1月前发布
5650,蓝光富丽花城3室2厅西,https://cd.ke.com/ershoufang/20011817710100116451.html,蓝光富丽花城,https://cd.ke.com/xiaoqu/3011052604851/,中楼层(共18层),2008年建,3室2厅,83.08平米,西,6,1月前发布
5651,万年场横街5号2室1厅南北,https://cd.ke.com/ershoufang/20011817710100116310.html,万年场横街5号,https://cd.ke.com/xiaoqu/1611061519984/,高楼层(共7层),1998年建,2室1厅,74.17平米,南北,0,1月前发布
5652,二环边，万年场横街，标准套二出售,https://cd.ke.com/ershoufang/20011817710100115259.html,万年场横街5号,https://cd.ke.com/xiaoqu/1611061519984/,中楼层(共7层),1998年建,2室1厅,74.17平米,南北,0,1月前发布
5653,青秀城优质套二，中间楼城，居家装修可以拎包入住！,https://cd.ke.com/ershoufang/20011817710100115125.html,青秀城,https://cd.ke.com/xiaoqu/3011052739893/,低楼层(共18层),2012年建,2室2厅,78.68平米,西,25,1月前发布
5654,绿地大盘大套一开发商装修楼层高视野好,https://cd.ke.com/ershoufang/20011817710100112689.html,新里柏仕公馆,https://cd.ke.com/xiaoqu/3011052122263/,高楼层(共32层),2011年建,1室1厅,52.09平米,东,18,1月前发布
5655,一环内+毛坯套二+农业银行单位宿舍,https://cd.ke.com/ershoufang/20011817710100109730.html,双林巷9号,https://cd.ke.com/xiaoqu/1611059513359/,高楼层(共6层),1995年建,2室1厅,63.57平米,南,51,1月前发布
5656,云水苑套三双卫带生活阳台带装修,https://cd.ke.com/ershoufang/20011817710100108965.html,云水苑,https://cd.ke.com/xiaoqu/3011056100495/,中楼层(共38层),2012年建,3室2厅,88.86平米,西,7,1月前发布
5657,动物园富丽花城居家套二户型方正,https://cd.ke.com/ershoufang/20011817710100107589.html,蓝光富丽花城,https://cd.ke.com/xiaoqu/3011052604851/,高楼层(共18层),2008年建,2室1厅,59.4平米,西南,66,1月前发布
5658,东2.5环原始户型清水4.9米,https://cd.ke.com/ershoufang/20011817710100106144.html,蓝光东方天地,https://cd.ke.com/xiaoqu/1611100069088/,高楼层(共23层),2015年建,1室1厅,49.11平米,东南,16,1月前发布
5659,精装修全落地弧景观湖居大套四,https://cd.ke.com/ershoufang/20011817710100104727.html,浅水半岛三期,https://cd.ke.com/xiaoqu/1611059057623/,中楼层(共27层),2010年建,4室2厅,156.23平米,东北,2,1月前发布
5660,居家套三，保养得好，对中庭，采光好。,https://cd.ke.com/ershoufang/20011817710100105945.html,时代欣城,https://cd.ke.com/xiaoqu/1620028161446189/,中楼层(共28层)3室2厅,97.3平米,东南,,,3,1月前发布
5661,隆鑫九熙三期1室0厅南,https://cd.ke.com/ershoufang/20011817710100104291.html,隆鑫九熙三期,https://cd.ke.com/xiaoqu/1611063022154/,高楼层(共25层),2014年建,1室0厅,42.15平米,南,16,1月前发布
5662,蓝光coco时代标准套三双卫户型朝中庭,https://cd.ke.com/ershoufang/20011817710100104099.html,蓝光COCO时代,https://cd.ke.com/xiaoqu/3011053622524/,低楼层(共33层),2014年建,3室1厅,88.77平米,西南,0,1月前发布
5663,御龙山二期2室1厅东北,https://cd.ke.com/ershoufang/20011817710100102476.html,御龙山二期,https://cd.ke.com/xiaoqu/1620020444106025/,中楼层(共44层),2018年建,2室1厅,82.8平米,东北,0,1月前发布
5664,龙湖三千城二期B区1室0厅西南,https://cd.ke.com/ershoufang/20011817710100100322.html,龙湖三千城二期B区,https://cd.ke.com/xiaoqu/3011053812925/,地下室(共层)1室0厅,31.38平米,西南,,,1,1月前发布
5665,蓝光锦绣城1室0厅南,https://cd.ke.com/ershoufang/20011717710100177976.html,蓝光锦绣城,https://cd.ke.com/xiaoqu/3011052082027/,中楼层(共33层),2014年建,1室0厅,48.41平米,南,3,1月前发布
5666,水碾河社区1室1厅东南,https://cd.ke.com/ershoufang/20011717710100175581.html,水碾河社区,https://cd.ke.com/xiaoqu/1611043057386/,低楼层(共6层),1996年建,1室1厅,43.8平米,东南,1,1月前发布
5667,动物园标准套三，地铁精装房，全景落地窗，临海滨公园,https://cd.ke.com/ershoufang/20011717710100175072.html,蓝光coco国际一期,https://cd.ke.com/xiaoqu/1611100032254/,高楼层(共33层),2016年建,3室1厅,72平米,西南,4,1月前发布
5668,华润熙悦广场1室0厅北,https://cd.ke.com/ershoufang/20011717710100174169.html,华润熙悦广场,https://cd.ke.com/xiaoqu/1611061257890/,中楼层(共16层),2015年建,1室0厅,49.56平米,北,0,1月前发布
5669,华润熙悦广场，四间房间改成的写字楼。,https://cd.ke.com/ershoufang/20011717710100173980.html,华润熙悦广场,https://cd.ke.com/xiaoqu/1611061257890/,中楼层(共16层),2015年建,1室0厅,50.86平米,北,1,1月前发布
5670,华润熙悦广场，四间房间改成的写字楼。,https://cd.ke.com/ershoufang/20011717710100173980.html,华润熙悦广场,https://cd.ke.com/xiaoqu/1611061257890/,中楼层(共16层),2015年建,1室0厅,50.86平米,北,1,1月前发布
5671,华润熙悦广场，4间房间改写字楼，四间连在一起,https://cd.ke.com/ershoufang/20011717710100173480.html,华润熙悦广场,https://cd.ke.com/xiaoqu/1611061257890/,中楼层(共16层),2015年建,1室0厅,47.85平米,北,0,1月前发布
5672,华润熙悦广场，4间房间改写字楼，四间连在一起,https://cd.ke.com/ershoufang/20011717710100173281.html,华润熙悦广场,https://cd.ke.com/xiaoqu/1611061257890/,中楼层(共16层),2015年建,1室0厅,46.55平米,北,0,1月前发布
5673,财富又一城居家套三带大阳台诚心出售配套齐全,https://cd.ke.com/ershoufang/20011717710100171794.html,财富又一城,https://cd.ke.com/xiaoqu/3011053217749/,中楼层(共34层),2010年建,3室2厅,88.65平米,东南,29,1月前发布
5674,龙湖三千城A区1室0厅东,https://cd.ke.com/ershoufang/20011717710100169383.html,龙湖三千城A区,https://cd.ke.com/xiaoqu/3011053797414/,地下室(共层),2011年建,1室0厅,34.92平米,东,0,1月前发布
5675,龙湖三千城A区1室0厅东,https://cd.ke.com/ershoufang/20011717710100169017.html,龙湖三千城A区,https://cd.ke.com/xiaoqu/3011053797414/,地下室(共层),2011年建,1室0厅,34.92平米,东,0,1月前发布
5676,春熙苑二期3室1厅东南,https://cd.ke.com/ershoufang/20011717710100167952.html,春熙苑二期,https://cd.ke.com/xiaoqu/3011053717969/,中楼层(共11层),2001年建,3室1厅,118.78平米,东南,2,1月前发布
5677,永立星城都1室0厅南,https://cd.ke.com/ershoufang/20011717710100165524.html,永立星城都,https://cd.ke.com/xiaoqu/1611063503826/,中楼层(共39层),2017年建,1室0厅,27.18平米,南,0,1月前发布
5678,宜居套二，交通便利，配套成熟。,https://cd.ke.com/ershoufang/20011717710100161839.html,北新苑,https://cd.ke.com/xiaoqu/1611041813783/,中楼层(共18层),2010年建,2室1厅,79.23平米,东南,2,1月前发布
5679,富丽东方套二低楼层单独产权,https://cd.ke.com/ershoufang/20011717710100148734.html,富丽东方,https://cd.ke.com/xiaoqu/3011052041151/,低楼层(共33层),2008年建,2室1厅,56.02平米,东南,21,1月前发布
5680,套二单卫，视野开阔采光好，交通方便,https://cd.ke.com/ershoufang/20011717710100148587.html,齐盛花园,https://cd.ke.com/xiaoqu/3011055535051/,中楼层(共7层),2004年建,2室1厅,74.8平米,南,32,1月前发布
5681,青龙广场，清水房，配套完善，看房方便,https://cd.ke.com/ershoufang/20011717710100147961.html,青龙广场,https://cd.ke.com/xiaoqu/1614867409415858/,高楼层(共23层),2017年建,1室0厅,58.34平米,南,0,1月前发布
5682,富丽锦城，标准套二，户型方正。,https://cd.ke.com/ershoufang/20011717710100135592.html,富丽锦城,https://cd.ke.com/xiaoqu/3011053572345/,低楼层(共22层),2008年建,2室1厅,70.41平米,南北,1,1月前发布
5683,东客站西广场荣盛香榭兰庭二期简装套一,https://cd.ke.com/ershoufang/20011717710100135315.html,荣盛香榭兰庭二期,https://cd.ke.com/xiaoqu/1620021358646993/,高楼层(共36层),2016年建,1室1厅,47平米,东南,3,1月前发布
5684,凤凰城标准套一公园环/绕地铁1号线,https://cd.ke.com/ershoufang/20011717710100134778.html,沙河凤凰城,https://cd.ke.com/xiaoqu/3011053940758/,中楼层(共7层),2010年建,1室1厅,43.42平米,东南南,1,1月前发布
5685,万象城旁观城洋房一梯两户精装保养新中，央空调,https://cd.ke.com/ershoufang/20011717710100134110.html,观城,https://cd.ke.com/xiaoqu/1611057227209/,中楼层(共8层),2013年建,3室1厅,88.18平米,东,12,1月前发布
5686,标准套一，户型方正，采光好哦。,https://cd.ke.com/ershoufang/20011717710100130458.html,龙湖丽景A区,https://cd.ke.com/xiaoqu/3011055387596/,高楼层(共11层),2010年建,1室1厅,56平米,南,4,1月前发布
5687,清水套二出售中间楼层卧室带阳台,https://cd.ke.com/ershoufang/20011717710100129497.html,龙锦雅苑,https://cd.ke.com/xiaoqu/1620022948731832/,低楼层(共11层)2室2厅,80平米,南,,,0,1月前发布
5688,华林南苑1室1厅西南,https://cd.ke.com/ershoufang/20011717710100128559.html,华林南苑,https://cd.ke.com/xiaoqu/3011053893296/,高楼层(共22层),2011年建,1室1厅,55平米,西南,0,1月前发布
5689,中国铁建北湖国际城一期3室2厅东,https://cd.ke.com/ershoufang/20011717710100127624.html,中国铁建北湖国际城一期,https://cd.ke.com/xiaoqu/1611062709695/,中楼层(共34层),2016年建,3室2厅,79.86平米,东,0,1月前发布
5690,东2.5环7号线8号线双地铁交汇，毗临理工大,https://cd.ke.com/ershoufang/20011717710100129249.html,招商中央华城一期,https://cd.ke.com/xiaoqu/1620045820623323/,中楼层(共26层),2017年建,1室1厅,78.2平米,东南,0,1月前发布
5691,槐树苑二期民苑3室2厅南,https://cd.ke.com/ershoufang/20011717710100126521.html,槐树苑二期民苑,https://cd.ke.com/xiaoqu/3011054141150/,中楼层(共6层),2004年建,3室2厅,83.2平米,南,1,1月前发布
5692,标准套三，户型方正，采光好，对小区中庭。,https://cd.ke.com/ershoufang/20011717710100127357.html,龙湖丽景A区,https://cd.ke.com/xiaoqu/3011055387596/,高楼层(共11层),2010年建,3室1厅,102平米,南,8,1月前发布
5693,华林南苑1室1厅西南,https://cd.ke.com/ershoufang/20011717710100123839.html,华林南苑,https://cd.ke.com/xiaoqu/3011053893296/,中楼层(共22层),2011年建,1室1厅,55平米,西南,0,1月前发布
5694,龙湖丽景A区2室1厅南,https://cd.ke.com/ershoufang/20011717710100123148.html,龙湖丽景A区,https://cd.ke.com/xiaoqu/3011055387596/,中楼层(共11层)2室1厅,62.02平米,南,,,0,1月前发布
5695,华林南苑2室1厅南,https://cd.ke.com/ershoufang/20011717710100125623.html,华林南苑,https://cd.ke.com/xiaoqu/3011053893296/,高楼层(共22层),2011年建,2室1厅,85平米,南,0,1月前发布
5696,万兴街1号院3室1厅南,https://cd.ke.com/ershoufang/20011717710100121995.html,万兴街1号院,https://cd.ke.com/xiaoqu/3011053865118/,高楼层(共7层),1999年建,3室1厅,73平米,南,1,1月前发布
5697,华林南苑1室1厅东南,https://cd.ke.com/ershoufang/20011717710100121284.html,华林南苑,https://cd.ke.com/xiaoqu/3011053893296/,高楼层(共22层),2011年建,1室1厅,55.22平米,东南,0,1月前发布
5698,动物园清水套三单卫品质小区近公园,https://cd.ke.com/ershoufang/20011717710100118035.html,首创光和城二期,https://cd.ke.com/xiaoqu/1611062712269/,中楼层(共27层),2016年建,3室1厅,78平米,南,0,1月前发布
5699,户型方正，精装修，采光好。。。。。。。。,https://cd.ke.com/ershoufang/20011717710100112323.html,蓝润V客尚东二期,https://cd.ke.com/xiaoqu/1611063461253/,低楼层(共34层),2015年建,3室1厅,84.6平米,西,35,1月前发布
5700,改善型大套二，朝南采光好，满五唯一,https://cd.ke.com/ershoufang/20011717710100108921.html,龙城,https://cd.ke.com/xiaoqu/3011053207984/,高楼层(共16层),2012年建,2室1厅,88.89平米,南,2,1月前发布
5701,大套三，满两年，无增值税，手续齐全，好交易,https://cd.ke.com/ershoufang/20011717710100108467.html,上行锦绣,https://cd.ke.com/xiaoqu/3011053797492/,高楼层(共18层),2010年建,3室1厅,95.18平米,南,5,1月前发布
5702,新里柏仕公馆3室2厅南北,https://cd.ke.com/ershoufang/20011717710100107893.html,新里柏仕公馆,https://cd.ke.com/xiaoqu/3011052122263/,中楼层(共32层),2011年建,3室2厅,85.93平米,南北,1,1月前发布
5703,鲁能央企品质，简装套三，楼层高，视野好,https://cd.ke.com/ershoufang/20011717710100104512.html,鲁能公馆,https://cd.ke.com/xiaoqu/1610207281558449/,高楼层(共24层),2017年建,3室2厅,81.15平米,南,66,1月前发布
5704,理工南苑3室1厅东南,https://cd.ke.com/ershoufang/20011717710100103973.html,理工南苑,https://cd.ke.com/xiaoqu/1620026768385729/,中楼层(共5层)3室1厅,124.24平米,东南,,,25,1月前发布
5705,东立国际广场1室1厅东,https://cd.ke.com/ershoufang/20011717710100102559.html,东立国际广场,https://cd.ke.com/xiaoqu/3011053519890/,中楼层(共20层),2008年建,1室1厅,52.05平米,东,0,1月前发布
5706,东立国际广场1室1厅东,https://cd.ke.com/ershoufang/20011717710100102324.html,东立国际广场,https://cd.ke.com/xiaoqu/3011053519890/,中楼层(共20层),2008年建,1室1厅,52平米,东,0,1月前发布
5707,水畔经典3室1厅南,https://cd.ke.com/ershoufang/20011717710100101628.html,水畔经典,https://cd.ke.com/xiaoqu/1611061452759/,高楼层(共21层),2009年建,3室1厅,89.57平米,南,3,1月前发布
5708,二环边沙河旁双地铁口精装朝南对中庭诚心出售,https://cd.ke.com/ershoufang/20011717710100101269.html,水畔经典,https://cd.ke.com/xiaoqu/1611061452759/,低楼层(共21层),2009年建,2室1厅,81.5平米,南,2,1月前发布
5709,顺通河滨公寓＋顶跃带花园＋看府河＋带车位,https://cd.ke.com/ershoufang/20011717710100100889.html,顺通河滨公寓,https://cd.ke.com/xiaoqu/1611060199063/,高楼层(共9层),2002年建,5室2厅,308.77平米,东南西北,9,1月前发布
5710,九龙仓御园，户型通透，套三双卫,https://cd.ke.com/ershoufang/20011717710100100718.html,九龙仓御园三期,https://cd.ke.com/xiaoqu/1620020622406915/,高楼层(共28层),2016年建,3室1厅,144平米,南,7,1月前发布
5711,万科金域蓝湾经典小套三户型出售,https://cd.ke.com/ershoufang/20011617710100211082.html,万科金域蓝湾二期,https://cd.ke.com/xiaoqu/1620021534806936/,高楼层(共35层),2009年建,3室2厅,84.68平米,东南,42,1月前发布
5712,优品尚东1室0厅东,https://cd.ke.com/ershoufang/20011617710100508261.html,优品尚东,https://cd.ke.com/xiaoqu/1611041738993/,地下室(共1层),2009年建,1室0厅,33.29平米,东,0,1月前发布
5713,龙锦雅苑简装套一中间中间楼层生活成本低,https://cd.ke.com/ershoufang/20011617710100210999.html,龙锦雅苑,https://cd.ke.com/xiaoqu/1620022948731832/,中楼层(共11层)1室1厅,47.78平米,北,,,0,1月前发布
5714,金科一城2室1厅南,https://cd.ke.com/ershoufang/20011617710100422624.html,金科一城,https://cd.ke.com/xiaoqu/1611059035753/,低楼层(共18层),2011年建,2室1厅,49.25平米,南,1,1月前发布
5715,卧室跳高实得面积大，套三变套四，装修保养好,https://cd.ke.com/ershoufang/20011617710100507735.html,龙湖三千城A区,https://cd.ke.com/xiaoqu/3011053797414/,高楼层(共34层),2011年建,4室2厅,85.73平米,南,19,1月前发布
5716,华润二十四城五期套二精装带家具家电,https://cd.ke.com/ershoufang/20011617710100422591.html,华润二十四城五期,https://cd.ke.com/xiaoqu/1611060845404/,高楼层(共32层),2014年建,2室2厅,76.67平米,东南,41,1月前发布
5717,现代北苑1室0厅南西,https://cd.ke.com/ershoufang/20011617710100507419.html,现代北苑,https://cd.ke.com/xiaoqu/3011054732310/,高楼层(共7层),2003年建,1室0厅,36.26平米,南西,3,1月前发布
5718,金城商住楼2室1厅东北,https://cd.ke.com/ershoufang/20011617710100306256.html,金城商住楼,https://cd.ke.com/xiaoqu/3011055841027/,中楼层(共7层),2002年建,2室1厅,79.13平米,东北,0,1月前发布
5719,青龙广场1室0厅东,https://cd.ke.com/ershoufang/20011617710100507379.html,青龙广场,https://cd.ke.com/xiaoqu/1614867409415858/,中楼层(共23层),2017年建,1室0厅,45.53平米,东,0,1月前发布
5720,中海新华府东南朝向标准套三,https://cd.ke.com/ershoufang/20011617710100306188.html,中海新华府,https://cd.ke.com/xiaoqu/1611064050512/,高楼层(共41层),2017年建,3室2厅,85.78平米,东,13,1月前发布
5721,离十字路口10米位置好八里小区成熟小区标准套二,https://cd.ke.com/ershoufang/20011617710100419610.html,桃溪苑,https://cd.ke.com/xiaoqu/3011053489399/,中楼层(共7层),2004年建,2室2厅,95平米,南,2,1月前发布
5722,新鸿路342号院2室1厅东南,https://cd.ke.com/ershoufang/20011617710100504086.html,新鸿路342号院,https://cd.ke.com/xiaoqu/3011053129302/,高楼层(共6层),1995年建,2室1厅,53.76平米,东南,0,1月前发布
5723,槐树苑二期锦苑精装套二低层,https://cd.ke.com/ershoufang/20011617710100417258.html,槐树苑二期锦苑,https://cd.ke.com/xiaoqu/3011054137328/,低楼层(共6层),2004年建,2室2厅,65.02平米,南北,21,1月前发布
5724,华宇阳光水岸1室1厅西南,https://cd.ke.com/ershoufang/20011617710100413566.html,华宇阳光水岸,https://cd.ke.com/xiaoqu/3011053510481/,高楼层(共21层),2010年建,1室1厅,43.81平米,西南,4,1月前发布
5725,龙湖三千城二期B区1室0厅南,https://cd.ke.com/ershoufang/20011617710100410433.html,龙湖三千城二期B区,https://cd.ke.com/xiaoqu/3011053812925/,地下室(共层)1室0厅,31.38平米,南,,,0,1月前发布
5726,二环路内侧优质套三中间楼层满五年,https://cd.ke.com/ershoufang/20011617710100407474.html,二环路东三段119号,https://cd.ke.com/xiaoqu/167670228855810/,中楼层(共6层),1999年建,3室2厅,82.44平米,北,2,1月前发布
5727,海上海套三双卫，简单装修，对中庭,https://cd.ke.com/ershoufang/20011617710100119940.html,海上海南苑,https://cd.ke.com/xiaoqu/1611063503148/,高楼层(共22层),2015年建,3室2厅,93.9平米,东南,18,1月前发布
5728,东二环万象城钢管厂三区低楼层大套二,https://cd.ke.com/ershoufang/20011617710100118722.html,钢管厂三区,https://cd.ke.com/xiaoqu/3011053894806/,低楼层(共7层),1998年建,2室2厅,80.05平米,东南,1,1月前发布
5729,北二街小套二，中间楼层采光好，业主诚心出售,https://cd.ke.com/ershoufang/20011617710100115133.html,北一街小区,https://cd.ke.com/xiaoqu/168804664095559/,中楼层(共7层),1998年建,2室1厅,58.92平米,东南,0,1月前发布
5730,金科地产经典小套三南北通透业主十分诚心卖房子,https://cd.ke.com/ershoufang/20011617710100108040.html,金科一城,https://cd.ke.com/xiaoqu/1611059035753/,中楼层(共20层),2008年建,3室2厅,89平米,南北,44,1月前发布
5731,黄金3楼，精装修，带家具家电，采光好，户型方正,https://cd.ke.com/ershoufang/20011617710100106735.html,双水康城A区,https://cd.ke.com/xiaoqu/3011054010097/,中楼层(共6层),2004年建,2室1厅,74.42平米,北,78,1月前发布
5732,阳光100米娅一期，带平台房子,https://cd.ke.com/ershoufang/20011617710100105073.html,阳光100米娅中心一期,https://cd.ke.com/xiaoqu/3011054144684/,低楼层(共19层),2012年建,3室1厅,86.16平米,北,13,1月前发布
5733,金科一城标准套三楼层好视野开阔,https://cd.ke.com/ershoufang/20011617710100104724.html,金科一城,https://cd.ke.com/xiaoqu/1611059035753/,高楼层(共20层),2012年建,3室1厅,84.96平米,南,10,1月前发布
5734,观城套三带阳台，采光好，视野开阔,https://cd.ke.com/ershoufang/20011517710100155936.html,观城,https://cd.ke.com/xiaoqu/1611057227209/,低楼层(共33层),2013年建,3室2厅,89.52平米,南,4,1月前发布
